GVKEY,IBES Ticker,Duplicates
107423,MSVB,0
7447,MSW,0
7490,MSY,0
14296,MSYS,0
214526,MTA,0
20143,MTBC,0
31688,MTBN,0
7536,MTC,0
20045,MTCE,0
12929,MTCH,0
148652,MTCT,0
65772,MTD,0
187812,MTDR,0
7468,MTE,0
31186,MTE1,0
6911,MTEC,0
112968,MTEX,0
319507,MTFB,0
7572,MTG,0
24379,MTG1,0
186874,MTGE,0
65423,MTGN,0
14790,MTH,0
127382,MTHR,0
7574,MTI,0
64392,MTI1,0
30009,MTIC,0
12214,MTIK,0
60993,MTIN,0
7183,MTIX,0
7108,MTL,0
2340,MTLC,0
30718,MTLG,0
30357,MTLI,0
127114,MTLK,0
270281,MTLN,0
61694,MTLS,0
7015,MTM,0
25784,MTMI,0
7297,MTML,0
66070,MTMS,0
7591,MTN,0
64344,MTN2,0
20756,MTNB,0
63835,MTNT,0
138981,MTOA,0
63525,MTON,0
7537,MTP,0
7277,MTR,0
23195,MTR1,0
60958,MTRA,0
7252,MTRC,0
7522,MTRM,0
30307,MTRN,0
63870,MTRS,0
13295,MTRU,0
7113,MTRX,0
7543,MTS,0
6900,MTSC,0
25441,MTSI,0
64796,MTSL,0
30710,MTSN,0
25899,MTST,0
187740,MTSZ,0
28323,MTT,0
15802,MTTL,0
135805,MTUN,0
6901,MTVN,0
13074,MTWN,0
13621,MTWO,0
134870,MTWV,0
7290,MTX,0
25870,MTX1,0
62700,MTXX,0
7013,MTZ,0
7602,MUEL,0
65074,MUI,0
30535,MULE,0
7617,MUN,0
12802,MUNI,0
14742,MUO,0
7620,MUR,0
12506,MUS1,0
20157,MUSA,0
66468,MUSE,0
175087,MUSS,0
115946,MUZE,0
62707,MVAC,0
7452,MVAI,0
182436,MVBC,0
144122,MVBF,0
28573,MVBI,0
137230,MVC,0
61425,MVCO,0
178645,MVH,0
11867,MVIC,0
25927,MVIS,0
18879,MVNR,0
176408,MVOT,0
205051,MVSA,0
64480,MVSN,0
12466,MW,0
25118,MWA1,0
166482,MWAI,0
62581,MWAR,0
12653,MWAV,0
25928,MWBI,0
7518,MWCH,0
7380,MWE,0
25511,MWFD,0
14891,MWGP,0
25983,MWHS,0
63742,MWHX,0
65928,MWI,0
163893,MWIV,0
7502,MWK,0
29879,MWK1,0
148770,MWP,0
7380,MWR,0
27936,MWRK,0
30025,MWT,0
63898,MWY,0
7182,MX,0
178507,MXB,0
7106,MXC,0
24495,MXH,0
62824,MXIC,0
14256,MXIM,0
65833,MXIP,0
31850,MXIS,0
184551,MXLA,0
114747,MXLK,0
7125,MXM,0
22808,MXP1,0
23035,MXPT,0
143870,MXRE,0
233491,MXS,0
22228,MXSV,0
260324,MXT,0
7123,MXTR,0
7124,MXWL,0
23503,MXX,0
7064,MXXX,0
7055,MY,0
18339,MYCC,0
13468,MYCO,0
7636,MYE,0
7135,MYFR,0
33704,MYFW,0
7139,MYG,0
160770,MYG1,0
61399,MYGN,0
25163,MYI,0
144821,MYK,0
160770,MYLG,0
7637,MYLN,0
7640,MYLX,0
7548,MYM,0
185525,MYMY,0
7624,MYO,0
156133,MYOG,0
26269,MYOK,0
180866,MYOS,0
28421,MYOV,0
123137,MYPT,0
7635,MYR,0
180646,MYRR,0
183101,MYRX,0
66272,MYST,0
60868,MYSW,0
24623,MYTK,0
6928,MZ,0
63154,MZON,0
286017,MZOR,0
5905,N,0
31427,NA,0
13639,NA21,0
150562,NA25,0
156618,NABC,0
161952,NABG,0
7707,NAC,0
25515,NAC1,0
12937,NACS,0
64425,NACT,0
29461,NADX,0
7641,NAF,0
64322,NAF2,0
7691,NAFC,0
7971,NAFI,0
174066,NAGE,0
113652,NAH,0
160987,NAHC,0
17066,NAIG,0
13765,NAII,0
7697,NAL,0
31398,NALF,0
7945,NAM,0
17089,NAMC,0
21138,NAME,0
115077,NAMI,0
7683,NAN,0
7682,NANO,0
65937,NANX,0
7686,NAO,0
20554,NAOV,0
7090,NAP,0
6930,NAP1,0
63461,NAP2,0
178539,NAQ,0
7949,NAR,0
66235,NARA,0
113274,NARI,0
13694,NAS,0
19124,NASB,0
25033,NASI,0
65500,NAT,0
296944,NATD,0
7738,NATG,0
7696,NATH,0
31607,NATI,0
7952,NATL,0
25276,NATW,0
7800,NAUG,0
184149,NAUH,0
17074,NAVG,0
125358,NAVI,0
10121,NAVIV,0
29433,NAVR,0
7678,NAWE,0
7951,NAWT,0
7674,NB,0
11853,NBAK,0
7700,NBAN,0
14505,NBBS,0
17709,NBCB,0
116597,NBCI,0
109683,NBCP,0
7650,NBD,0
21178,NBEV,0
30582,NBG,0
190963,NBHC,0
7642,NBI,0
148631,NBI1,0
7969,NBIC,0
62921,NBIX,0
7912,NBL,0
26411,NBLX,0
16689,NBN,0
31152,NBOC,0
28919,NBP,0
26148,NBRV,0
7828,NBSC,0
12405,NBSN,0
29463,NBSS,0
178327,NBTE,0
7798,NBTY,0
121199,NBY,0
7938,NC1,0
7643,NCAC,0
14802,NCAU,0
7647,NCB,0
13054,NCBC,0
19024,NCBE,0
22282,NCBH,0
17065,NCBM,0
140565,NCBN,0
7716,NCBR,0
29728,NCCI,0
12113,NCCO,0
25342,NCDI,0
8804,NCE,0
22946,NCEB,0
12448,NCEL,0
64991,NCEN,0
65814,NCES,0
20635,NCF1,0
114880,NCFC,0
14135,NCFS,0
66927,NCFT,0
7646,NCH,0
177472,NCH1,0
7719,NCIS,0
164432,NCIT,0
7897,NCL,0
104432,NCLH,0
7712,NCLI,0
176523,NCMI,0
13984,NCN1,0
32381,NCNA,0
7955,NCNG,0
124976,NCNT,0
7954,NCO1,0
61746,NCO2,0
126046,NCOC,0
63951,NCOG,0
22659,NCOM,0
25522,NCON,0
112888,NCPM,0
171111,NCQ1,0
7648,NCR,0
122382,NCRI,0
7720,NCS,0
165779,NCS1,0
7721,NCS9,0
31005,NCSM,0
62109,NCSS,0
165779,NCST,0
147303,NCT,0
29767,NCT1,0
19818,NCTI,0
162408,NCTN,0
7711,NCTY,0
8009,NCX1,0
149337,NDAQ,0
11925,NDCO,0
8025,NDI,0
18047,NDLS,0
107637,NDM1,0
62922,NDN,0
166224,NDQ1,0
7920,NDR,0
29418,NDRA,0
21818,NDRM,0
187250,NDRO,0
7921,NDSN,0
7723,NDTA,0
130298,NE2H,0
17076,NE2K,0
7835,NEBS,0
7727,NEC,0
30919,NECB,0
12640,NECC,0
178609,NED,0
12248,NEEC,0
110804,NEFF,0
2204,NEGX,0
60938,NEIB,0
19196,NEIC,0
13333,NELL,0
7810,NELR,0
7881,NEM,0
27921,NEMA,0
137641,NENG,0
128541,NEOF,0
16453,NEOG,0
13014,NEOL,0
64041,NEOM,0
64927,NEON,0
25924,NEOP,0
21998,NEOT,0
23922,NEOZ,0
107631,NEP,0
151423,NEPO,0
7815,NER,0
211790,NERA,0
20225,NERV,0
14622,NERX,0
7837,NES,0
14308,NESA,0
15198,NESB,0
31594,NESC,0
7817,NESO,0
31331,NESR,0
118738,NESY,0
7959,NET,0
31187,NETC,0
25352,NETF,0
15176,NETG,0
160232,NETI,0
30387,NETK,0
18680,NETL,0
28881,NETM,0
120315,NETO,0
119957,NETP,0
123099,NETR,0
62582,NETS,0
61590,NETT,0
31760,NETV,0
13011,NETX,0
125976,NETZ,0
124614,NEU,0
7825,NEV,0
22668,NEV1,0
7873,NEW,0
29482,NEWI,0
19574,NEWM,0
7883,NEWP,0
22182,NEWR,0
176239,NEWS,0
32547,NEXA,0
62110,NEXM,0
64596,NEXR,0
160231,NEXT,0
14313,NF1,0
15202,NFBC,0
178834,NFBK,0
100598,NFC,0
152109,NFEC,0
110804,NFF,0
7733,NFG,0
65737,NFI,0
163029,NFJ,0
14390,NFL1,0
30257,NFLD,0
147579,NFLX,0
121760,NFNT,0
28125,NFOR,0
154056,NFP,0
7891,NFS,0
64621,NFS1,0
174148,NFSB,0
17060,NFSF,0
7730,NFSI,0
17082,NFSL,0
29173,NFX,0
7739,NG,0
15124,NGAS,0
12342,NGC,0
7739,NGCO,0
7862,NGE,0
109425,NGEN,0
14419,NGFC,0
211819,NGGP,0
18184,NGHC,0
25495,NGL,0
176659,NGLS,0
186501,NGLZ,0
7823,NGNA,0
162219,NGPC,0
64340,NGPS,0
177110,NGSX,0
135686,NGTC,0
11922,NGVC,0
27119,NGVT,0
111629,NGWY,0
7984,NGX1,1
7984,NGX2,1
63914,NH,0
7741,NHC,1
7741,NHCC,1
66660,NHCH,0
12146,NHCI,0
28291,NHCT,0
7742,NHE,0
13349,NHER,0
11832,NHHC,0
24533,NHI,0
13175,NHIC,0
165844,NHKW,0
7878,NHL,0
60911,NHLC,0
14960,NHLI,0
165686,NHP,0
61176,NHPI,0
107528,NHR,0
161816,NHRX,0
30760,NHWK,0
7743,NHX,0
12383,NHY,0
7974,NI,0
28778,NIAG,0
7903,NIC,0
61902,NICE,0
65365,NICF,0
25921,NICK,0
7902,NICO,0
7656,NID,0
7905,NIEL,0
140902,NIHD,0
7745,NII,0
23170,NII1,0
16452,NIIS,0
7906,NIKE,0
132369,NIKU,0
65881,NIL,0
184049,NIMC,0
27773,NIN,0
31857,NINE,0
11940,NINK,0
7652,NIPN,0
62814,NIS,0
202421,NISS,0
112366,NITE,0
34270,NIU,0
180679,NIV,0
221821,NJ,0
7849,NJR,0
13367,NJST,0
179084,NK,0
174108,NKA,0
183904,NKBP,0
8060,NKC,0
25771,NKOT,0
30692,NKPR,0
25481,NKSH,0
164556,NKT,0
7658,NL,0
7679,NLC,0
161797,NLCC,0
22619,NLCO,0
7718,NLCS,0
182731,NLIB,0
12639,NLN,0
186607,NLNK,0
7746,NLPI,0
7788,NLSI,0
100873,NLSN,0
176035,NLST,0
7659,NLT,0
5063,NLV,0
5422,NLXA,0
65556,NLY,0
7758,NM,0
18975,NMBL,0
61469,NMBS,0
19078,NMBT,0
8033,NMC1,0
7749,NMD,0
7750,NME,0
63665,NME1,0
5970,NMED,0
185585,NMFC,0
61128,NMFS,0
14007,NMG,0
64485,NMGC,0
122143,NMHC,0
7753,NMIC,0
11854,NMIH,0
7892,NMK,0
7999,NML,0
178877,NMM,0
23133,NMPC,0
25514,NMPS,0
26830,NMR1,0
22114,NMRD,0
32748,NMRK,0
12339,NMRR,0
8034,NMRX,0
7754,NMS,0
17081,NMSB,0
29746,NMSS,0
133886,NMTC,0
63676,NMTI,0
8014,NMTX,0
176048,NMX,0
61750,NMX1,0
180256,NNA,0
29894,NNBR,0
7838,NNC,0
28294,NNCP,0
182715,NNCR,0
17079,NNCX,0
300107,NNDM,0
126716,NNDS,0
155738,NNI,0
26342,NNO1,0
64096,NNS,0
17086,NNSL,0
160997,NNVC,0
19209,NO2U,0
176103,NOA,1
176103,NOA1,1
185783,NOAH,0
7967,NOAX,0
8007,NOB,0
7922,NOBE,0
7911,NOBH,0
17088,NOBL,0
7985,NOC,0
7901,NOGC,0
63892,NOI,0
7930,NOIL,0
7917,NOLD,0
7756,NOLN,0
7792,NOM,0
317427,NOMD,0
62088,NOOF,0
112970,NOPT,0
7933,NOR,0
7919,NOR1,1
7919,NOR2,1
177303,NORA,0
7931,NORK,0
30530,NORL,0
7928,NORP,0
24717,NORR,0
29609,NOSH,0
65540,NOUT,0
123017,NOVA,0
63814,NOVB,0
11910,NOVL,0
14918,NOVN,0
8016,NOVR,0
62923,NOVT,0
8012,NOVX,0
7966,NOWT,0
171007,NOWZ,0
61655,NOX,0
8022,NOXL,0
15244,NOXO,0
7853,NOZ,0
7882,NP,0
28964,NPAF,0
17070,NPBC,0
7759,NPD,0
178838,NPDC,0
144383,NPDP,0
62416,NPET,0
7946,NPH,0
162240,NPHF,0
162264,NPIC,0
30398,NPIX,0
7762,NPK,0
25721,NPL,0
133047,NPLI,0
115519,NPLS,0
7814,NPM,0
25932,NPMH,0
120278,NPNT,0
148950,NPO,0
28442,NPPI,0
7852,NPR,0
31689,NPRO,0
7964,NPSI,0
30255,NPSP,0
27854,NPT,0
162826,NPTE,0
31465,NPTH,0
184702,NPTN,0
150180,NPTT,0
140528,NPW,0
28634,NPX,0
186718,NQNQ,0
24192,NQU,0
17059,NRCE,0
65587,NRCI,1
65587,NRCI1,1
24659,NRCT,0
7687,NRD,0
7920,NRDS,0
24883,NRE,0
19207,NREB,0
13096,NRES,0
160293,NRFC,0
135990,NRG,1
135990,NRGE,1
12410,NRGG,0
19069,NRGN,0
162894,NRGP,1
162894,NRGY,1
7929,NRI,0
23450,NRIM,0
13216,NRL,0
61108,NRLD,0
176229,NRLS,0
12042,NRM,0
137090,NRM1,0
28697,NRMI,0
27782,NRND,0
7768,NROC,0
7914,NROM,0
150837,NRP,0
160374,NRPH,0
7932,NRRD,0
8004,NRT,0
66374,NRT1,0
13900,NRTN,0
29806,NRTY,0
28947,NRVH,0
102534,NRW,0
19416,NRX,0
17878,NRZ,0
7745,NS,0
23147,NSA,0
19113,NSAN,0
17091,NSB1,0
176458,NSBA,0
64584,NSBC,0
23531,NSBI,0
3431,NSBK,0
7923,NSC,0
20653,NSC1,0
17058,NSCB,0
22263,NSCC,0
61530,NSCI,0
145513,NSCN,0
7821,NSCO,0
61143,NSCP,0
7777,NSD,0
145161,NSDA,0
140447,NSE,0
24278,NSFC,0
7692,NSH,0
17072,NSIC,0
122838,NSIL,0
31453,NSIT,0
61680,NSIX,0
140447,NSK,0
60812,NSLB,0
15613,NSLJ,0
16927,NSLP,0
7772,NSM,0
14250,NSO,0
65488,NSOL,0
7977,NSP,0
178752,NSPH,0
64833,NSPK,0
65315,NSPR,0
186953,NSPZ,0
163629,NSR,0
13336,NSRU,0
14221,NSS1,0
17093,NSSB,0
7685,NSSC,0
8028,NSSI,0
166622,NSSR,0
12374,NSSX,0
30341,NSSY,0
29643,NSTA,0
160364,NSTC,0
7694,NSTK,0
18009,NSTQ,0
28354,NSTR,0
28080,NSU,0
111489,NSV,0
8003,NSW,0
3962,NSYS,0
7980,NT,0
14924,NTAI,0
61591,NTAP,0
144382,NTB,0
65170,NTBK,0
19094,NTBY,0
126420,NTCR,0
122902,NTCT,0
223911,NTDM,0
62170,NTEC,0
63140,NTEG,0
137435,NTES,0
65342,NTFY,0
128759,NTG1,0
154039,NTGE,0
33664,NTGN,0
111591,NTGR,0
132406,NTGX,0
12059,NTI,0
29729,NTII,0
122436,NTIQ,0
170297,NTIZ,0
7935,NTK,0
65633,NTKI,0
132523,NTKK,0
260408,NTKN,0
27155,NTLA,0
7748,NTLB,0
29766,NTLD,0
153668,NTLI,0
165845,NTLS,0
155794,NTMD,0
28364,NTMG,0
21232,NTNX,0
112720,NTOL,0
122358,NTOP,0
8040,NTR,0
24176,NTRA,0
158053,NTRI,0
14892,NTRK,0
123100,NTRO,0
18638,NTRP,0
7982,NTRS,0
127279,NTRT,0
25748,NTRX,0
7781,NTSC,0
124359,NTSL,0
185269,NTSP,0
61319,NTSR,0
63474,NTST,0
7840,NTT,0
7908,NTT1,0
30221,NTV1,0
107446,NTW2,0
7820,NTWK,0
122437,NTWO,0
7780,NTY,0
28262,NTZ,0
7970,NU,0
31227,NU06,0
134031,NUAN,0
8051,NUCM,0
8031,NUCO,0
7831,NUCP,0
8031,NUCR,0
8030,NUE,0
135708,NUFO,0
8017,NUHC,0
7668,NUI,0
30719,NUKO,0
30064,NUM1,0
24752,NUMD,0
8052,NUMS,0
24718,NUN,0
160488,NURO,0
62498,NURT,0
64028,NUS,0
24713,NUSA,0
13550,NUT,0
184884,NUTH,0
13364,NUTM,0
66496,NUTR,0
11988,NUVI,0
8009,NVA1,0
25285,NVAL,0
162087,NVAO,0
17063,NVBC,0
177228,NVBY,0
7915,NVCO,0
26123,NVCR,0
117768,NVDA,0
65876,NVDL,0
26360,NVDM,0
22715,NVET,0
7671,NVF,0
20600,NVGL,0
117116,NVGN,0
12459,NVH,0
28989,NVIC,0
17408,NVIG,0
162701,NVL1,0
65141,NVLD,0
162701,NVLI,0
14623,NVLS,0
186974,NVLT,0
133905,NVMI,0
30280,NVMM,0
8020,NVO,0
7824,NVP,0
21916,NVRO,0
264385,NVSE,0
161014,NVSL,0
65438,NVST,0
326688,NVT,0
22867,NVTA,0
160260,NVTC,0
24123,NVTK,0
141178,NVTL,0
26382,NVTR,0
101310,NVTS,0
23968,NVUE,0
174485,NVWH,0
20907,NVX,0
13294,NW,0
7672,NWA,1
7672,NWAC,1
144887,NWBT,0
30931,NWCA,0
29931,NWCG,0
62330,NWCI,0
7786,NWD1,0
182718,NWDC,0
12323,NWEL,0
7991,NWEN,0
30764,NWEQ,0
66155,NWFL,0
14340,NWGI,0
120720,NWGN,0
7842,NWH,0
18171,NWHM,0
17092,NWIB,0
29852,NWIR,0
7875,NWL,0
17073,NWLI,0
7993,NWNG,0
8000,NWNL,0
17085,NWOR,0
11828,NWP,0
7888,NWPH,0
8001,NWPS,0
61635,NWPX,0
7822,NWRK,0
12886,NWS,1
12886,NWS/1,1
30932,NWSB,0
22657,NWSS,0
18043,NWSV,0
8003,NWSW,0
7992,NWT,0
25958,NWTH,0
7995,NWTL,0
160571,NWYC,0
8859,NX,0
179819,NXB,0
120517,NXCD,0
28894,NXCO,0
17826,NXE1,0
31851,NXG1,0
29650,NXGN,0
65489,NXLK,0
179447,NXOI,0
184725,NXPI,0
120593,NXRA,0
23086,NXRT,0
149177,NXST,0
18490,NXTD,0
164612,NXTM,0
130766,NXTP,0
126298,NXTV,0
164555,NXTY,0
61536,NXUS,0
7856,NYAL,0
17077,NYBC,0
63532,NYBS,0
13008,NYCO,0
6083,NYD,0
64209,NYHC,0
18293,NYLD,0
17061,NYMG,0
8044,NYN,0
60821,NYNC,0
20280,NYRT,0
7866,NYT,0
7865,NYTL,0
166451,NYX,0
7850,NZ,0
23671,NZKA,0
177654,NZN,0
124198,NZRO,0
104831,NZT,0
10244,NZYM,0
8087,O,0
65690,O6,0
184180,OABC,0
64765,OAIC,0
8062,OAK,0
187491,OAKC,0
61688,OAKF,0
28801,OAKS,0
31530,OAKT,0
65665,OAOT,0
29019,OAS,0
28197,OASI,0
286433,OASM,0
184442,OASS,0
8852,OAT,0
63848,OATS,0
119513,OBAS,0
12693,OBCC,0
64016,OBIE,0
175688,OBIG,0
28086,OBLN,0
33459,OBNK,0
8213,OBOD,0
8103,OBOI,0
11793,OBPI,0
12410,OBS,0
29718,OBSV,0
8186,OC,0
62300,OCAD,0
31223,OCAI,0
62380,OCAL,0
14827,OCAS,0
14133,OCC,0
62553,OCCF,0
34260,OCCI,0
8071,OCEN,0
8079,OCER,0
8214,OCF,0
63232,OCFC,0
8083,OCIL,0
18868,OCIP,0
18321,OCIR,0
62868,OCIS,0
15231,OCLB,0
8163,OCLI,0
65217,OCLR,0
175424,OCLS,0
177259,OCNF,0
8076,OCOG,0
64560,OCOM,0
141007,OCPI,0
8150,OCQ,0
8133,OCR,0
150478,OCSB,0
14264,OCTL,0
21015,OCUL,0
63639,OCWN,0
26669,OCX,0
284041,OCZ,0
24851,ODDE,0
14624,ODEP,0
24617,ODFL,0
63324,ODIS,0
160889,ODMO,0
8075,ODR,0
25302,ODSI,0
141847,ODSY,0
32795,ODT,0
29434,ODWA,0
19731,OE,0
8046,OEA,0
8099,OEC,0
63923,OEDC,0
138861,OEH,0
24024,OESI,0
179058,OESX,0
16981,OFB,0
8218,OFC,0
30623,OFCP,0
16149,OFCS,0
8116,OFFI,0
151161,OFI,0
14925,OFII,0
31537,OFIS,0
28380,OFIX,0
164116,OFLX,0
22838,OFP,0
8091,OFS,0
175272,OFSI,0
102519,OFSL,0
8093,OG,0
63980,OGAR,0
8113,OGE,0
64687,OGGI,0
8094,OGIL,0
8095,OGLE,0
129629,OGNC,0
221963,OGSI,0
19517,OGSW,0
14158,OHBC,0
8184,OHC,0
25633,OHI,0
8061,OHIL,0
8060,OHSC,0
22980,OHSI,0
27818,OHSL,0
8215,OI1,0
8047,OICO,0
138961,OIIM,0
10743,OIL,0
13971,OIL1,0
8105,OILC,0
186846,OILT,0
19151,OING,0
142260,OIS,0
8173,OJ,0
8049,OKC,0
8063,OKCO,0
8151,OKE,0
8118,OKEN,0
8124,OKF,0
29446,OKSB,0
8064,OKT,0
30736,OKTA,0
66161,OLBK,0
151606,OLCB,0
17098,OLCC,0
28371,OLCM,0
17095,OLDB,0
14828,OLDR,0
160988,OLED,0
27765,OLGC,0
8109,OLGR,0
28753,OLHC,0
24076,OLLI,0
8123,OLN,0
8119,OLNB,0
8092,OLOG,0
8128,OLS,0
11973,OLVR,0
8130,OLYB,0
24885,OLYM,0
8202,OM,0
176152,OMAB,0
21019,OMAM,0
182720,OMAT,0
7131,OMC,0
8069,OMCA,0
142956,OMCL,0
8207,OMCO,0
109084,OME,0
24289,OME1,0
3169,OMED,0
19156,OMEF,0
183593,OMER,0
14164,OMET,0
65521,OMGA,0
179132,OMGC,0
29001,OMGI,0
28665,OMGR,0
8067,OMH,0
111839,OMI,0
8050,OMIC,0
8136,OMK,0
62925,OMKT,0
124254,OMN,0
8141,OMNI,0
139803,OMNY,0
31442,OMP,0
176275,OMPI,0
61918,OMPT,0
64513,OMQP,0
65374,OMRI,0
166450,OMRX,0
17500,OMTH,0
65242,OMTL,0
174871,OMTR,0
30906,OMX,0
14520,ONA,0
166709,ONAV,0
16979,ONBK,0
126122,ONC1,0
22709,ONCE,0
30711,ONCM,0
63757,ONCO,0
13161,ONCR,0
12180,ONCS,0
182023,ONCZ,0
63836,ONDI,0
22165,ONDK,0
127414,ONDS,0
1998,ONE,0
184571,ONEH,0
119256,ONEM,0
120634,ONES,0
112714,ONEV,0
117020,ONFC,0
154605,ONIC,0
135914,ONIS,0
8154,ONIX,0
134932,ONNN,0
13339,ONPR,0
26817,ONS,0
65675,ONSC,0
61103,ONSI,0
64644,ONSL,0
63504,ONSS,0
65281,ONST,0
115554,ONT,0
61102,ONTC,0
60982,ONTK,0
18172,ONTX,0
132482,ONVI,0
170730,ONVO,0
107670,ONX,0
118307,ONXS,0
62826,ONXX,0
62481,ONYX,0
61151,OO,0
24508,OOMA,0
178633,OOOG,0
182387,OOPM,0
8162,OP0A,0
176867,OPAI,0
31814,OPAL,0
126717,OPAY,0
20277,OPB,0
8188,OPC,0
31728,OPE1,0
113225,OPED,0
11726,OPEN,0
23241,OPGN,0
132641,OPHM,0
18572,OPHT,0
15760,OPI,0
8156,OPK,0
140030,OPLK,0
175013,OPMO,0
63857,OPMR,0
138402,OPNT,0
66313,OPOF,0
25874,OPP1,0
33850,OPRA,0
8180,OPRT,0
15432,OPSC,0
62122,OPSI,0
127462,OPT,0
28266,OPT1,0
63381,OPT2,0
8169,OPTK,0
175395,OPTM,0
25168,OPTN,0
8170,OPTO,0
176594,OPTR,0
24991,OPTS,0
260737,OPTT,0
126734,OPTV,0
14146,OPTX,0
133728,OPUS,0
62834,OPVN,0
66617,OPW,0
176558,OPXT,0
107710,OR,0
164266,OR0O,0
111819,OR0Q,0
62592,OR0R,0
65310,ORAL,0
160913,ORAT,0
175004,ORBC,0
21496,ORBI,0
8169,ORBK,0
114748,ORBM,0
8176,ORBT,0
148769,ORBZ,0
121080,ORCC,0
135004,ORCH,0
29075,ORCI,0
12142,ORCL,0
8164,ORCO,0
63671,ORCT,0
187148,ORCZ,0
8179,OREM,0
176861,ORET,0
30843,OREX,0
64918,ORFR,0
13282,ORG,0
156176,ORGF,0
161903,ORGN,0
183729,ORGS,0
143073,ORH,0
296318,ORIG,0
8189,ORIR,0
176351,ORIT,0
15668,ORIX,0
107691,ORL1,0
28180,ORLY,0
18261,ORM,0
170450,ORMP,0
141138,ORN,0
62489,ORNG,0
28907,OROA,0
30775,ORPH,0
19772,ORPN,0
2557,ORR,0
30997,ORRA,0
8055,ORSI,0
62497,ORTC,0
130421,ORTE,0
28137,ORTH,0
30844,ORTL,0
34361,ORTX,0
8171,ORU,0
60813,ORVX,0
30005,ORYX,0
107706,ORZ1,0
14384,OS,0
19150,OSBC,0
25486,OSBF,0
13335,OSBN,0
136847,OSCA,0
8210,OSG,1
8210,OSG/1,1
161798,OSH,0
21868,OSHC,0
8194,OSHM,0
12355,OSHS,0
22678,OSI1,0
61642,OSI2,0
62691,OSIA,0
8145,OSII,0
174648,OSIR,0
65607,OSIS,0
8165,OSIX,0
30685,OSKY,0
8197,OSL,0
8195,OSMO,0
34160,OSMT,0
185353,OSN,0
178839,OSP,0
170312,OSPH,0
32851,OSS,0
24186,OSSI,0
24198,OSTE,0
147868,OSTK,0
8120,OSTN,0
31459,OSTX,0
29638,OSU,0
11728,OSWI,0
31786,OSYS,0
25204,OTBC,0
143664,OTDD,0
106815,OTE,0
133729,OTEC,0
61870,OTEX,0
65541,OTFC,0
132702,OTGS,0
28626,OTIC,0
252614,OTIV,0
110566,OTL,0
11721,OTRK,0
24857,OTRX,0
162501,OTTI,0
8199,OTTR,0
8204,OTU,0
135864,OTWO,0
8070,OUCH,0
23948,OUTL,0
61588,OVEN,0
8205,OVER,0
31112,OVID,0
113033,OVNT,0
13423,OVON,0
64408,OVRL,0
8208,OVT,0
137704,OVTI,0
13055,OVWV,0
63233,OWAV,0
30377,OWEN,0
30862,OWOS,0
177953,OWW,0
24031,OWWH,0
3691,OX03,0
19712,OXBR,0
8222,OXCO,0
184569,OXF,0
29373,OXFD,0
18983,OXFI,0
28795,OXGN,0
24381,OXHP,0
186289,OXLC,0
8219,OXM,0
162175,OXPS,0
8068,OXY,0
65896,OYOG,0
8224,OZA,0
62943,OZEM,0
178814,OZM,0
23791,OZON,0
65106,OZRK,0
8549,P,0
66073,PA1V,0
30647,PA26,0
12926,PA27,0
20670,PAA1,0
8309,PAB,0
63244,PABB,0
8252,PABT,0
8286,PAC,0
185419,PACB,0
8794,PACC,0
297209,PACD,0
65787,PACI,0
24999,PACK,0
12104,PACN,0
25682,PACO,0
166385,PACQ,0
125860,PACW,0
8600,PAE,0
24510,PAG1,0
8296,PAGE,0
29088,PAGI,0
32884,PAGS,0
4731,PAGZ,0
61352,PAH,0
162556,PAHC,0
28848,PAI1,0
13643,PAIR,0
8302,PAKO,0
8293,PAKS,0
16983,PALM,0
64510,PALX,0
23120,PAM,0
19557,PAMC,0
212950,PAMH,0
63130,PAMM,0
132502,PAMP,0
8317,PAMX,0
19311,PANA,0
25274,PANL,0
19433,PANR,0
8328,PANS,0
30481,PAO,0
31691,PAP,0
25028,PAPA,0
18468,PAPG,0
29367,PAR,0
12740,PAR1,0
8347,PARC,0
160670,PARI,0
19318,PARK,0
13163,PARL,0
178866,PARN,0
8333,PARP,0
29662,PARQ,0
8334,PARR,0
8232,PARS,0
121662,PASA,0
16237,PASB,0
8344,PASN,0
8371,PASQ,0
122175,PASW,0
65669,PATH,0
64197,PATI,0
22731,PATIV,0
8386,PATK,0
11877,PATN,0
23705,PAVM,0
15361,PAWB,0
24157,PAWN,0
8395,PAXT,0
8398,PAY,0
24974,PAY1,0
8403,PAYC,0
8400,PAYN,0
162733,PAYV,0
8402,PAYX,0
26402,PAZ1,0
28895,PB,0
14055,PB1,0
8767,PBAC,0
8798,PBAL,0
17105,PBCI,0
117161,PBCP,0
16245,PBCT,0
8407,PBD,0
8829,PBEN,0
196159,PBFF,0
12156,PBFI,0
20539,PBFX,0
119417,PBG,0
16998,PBGI,0
62123,PBHC,0
162335,PBHI,0
8606,PBI,0
174301,PBIB,0
25317,PBIO,0
161924,PBIP,0
61647,PBIX,0
120822,PBIZ,0
16992,PBKB,0
17021,PBKC,0
17030,PBKS,0
109183,PBLA,0
253523,PBMD,0
16994,PBNB,0
16573,PBNC,0
110568,PBOC,0
18839,PBPB,0
134451,PBSC,0
20221,PBSF,0
8493,PBT,0
28185,PBTC,0
65492,PBTX,0
8475,PBY,0
170945,PBYI,0
61033,PBYP,0
8431,PC,0
31201,PC1,0
15150,PCA1,0
147306,PCAF,0
